Date/Time,volts,amps,watts,volts.1,none,celsius,kilowatt-hours,watts.1,hertz,kilowatt-hours.1,watts.2,volts.2,volts.3,volts.4,volts.5,date/time,new_date/time
2025-01-14 08:30,405.903055826823,18.53212928772,13328.1608886719,563.650634765625,0.0,39.756525675456,1.032000000007,13004.86328125,50.072105407715,1.032000000007,13004.86328125,405.903055826823,405.406494140625,406.260894775391,406.041778564453,2025-01-14 08:30:00,14/01/2025 08:30 AM
2025-01-14 08:35,402.218790690104,20.045150756836,14110.1494140625,573.208923339844,0.0,40.585924784342,1.119999999995,13968.455078125,50.058662414551,1.119999999995,13968.455078125,402.218790690104,401.163330078125,402.360137939453,403.132904052734,2025-01-14 08:35:00,14/01/2025 08:35 AM
2025-01-14 08:40,402.409881591797,21.513568878174,15323.4526367188,557.314453125,0.0,41.305678049723,1.19200000001,14954.49609375,50.07706451416,1.19200000001,14954.49609375,402.409881591797,401.869171142578,403.103363037109,402.257110595703,2025-01-14 08:40:00,14/01/2025 08:40 AM
2025-01-14 08:45,407.355550130208,21.89391708374,15776.66015625,559.075937906901,0.0,41.973485310872,1.263999999996,15392.259765625,50.077323913574,1.263999999996,15392.259765625,407.355550130208,406.029205322266,408.775604248047,407.261840820312,2025-01-14 08:45:00,14/01/2025 08:45 AM
2025-01-14 08:50,407.454895019531,24.539682388306,17682.6201171875,558.241719563802,0.0,43.096875508626,1.352000000014,17291.92578125,50.087669372559,1.352000000014,17291.92578125,407.454895019531,405.992248535156,408.537139892578,407.835296630859,2025-01-14 08:50:00,14/01/2025 08:50 AM
2025-01-14 08:55,408.308949788411,23.891624450684,17004.9521484375,556.528299967448,0.0,43.800455729167,1.440000000002,16860.837890625,50.123863220215,1.440000000002,16860.837890625,408.308949788411,407.470397949219,409.778167724609,407.678283691406,2025-01-14 08:55:00,14/01/2025 08:55 AM
2025-01-14 09:00,407.724263509115,22.815092086792,16248.8916015625,565.386352539062,0.0,43.921404520671,1.359999999986,16075.85546875,50.08568572998,1.359999999986,16075.85546875,407.724263509115,407.251098632812,409.011901855469,406.909790039062,2025-01-14 09:00:00,14/01/2025 09:00 AM
2025-01-14 09:05,406.251780192057,25.247678756714,18486.3911132813,538.579630533854,0.0,44.236600240072,1.383999999991,17726.46875,50.070213317871,1.383999999991,17726.46875,406.251780192057,405.961486816406,407.588500976562,405.205352783203,2025-01-14 09:05:00,14/01/2025 09:05 AM
2025-01-14 09:10,405.097035725911,30.354587554932,21879.3090820313,545.719278971354,0.0,45.661024729411,1.640000000014,21262.19140625,50.052612304688,1.640000000014,21262.19140625,405.097035725911,404.370788574219,406.109954833984,404.810363769531,2025-01-14 09:10:00,14/01/2025 09:10 AM
2025-01-14 09:15,404.126739501953,32.166763305664,23163.1201171875,540.143229166667,0.0,47.156969706217,1.839999999997,22443.251953125,50.089687347412,1.839999999997,22443.251953125,404.126739501953,403.089965820312,405.030120849609,404.260131835938,2025-01-14 09:15:00,14/01/2025 09:15 AM
2025-01-14 09:20,412.200612386068,32.376140594482,23893.6923828125,537.936543782552,0.0,48.159620920817,1.872000000003,23043.1484375,50.080070495605,1.872000000003,23043.1484375,412.200612386068,411.640319824219,412.827606201172,412.133911132812,2025-01-14 09:20:00,14/01/2025 09:20 AM
2025-01-14 09:25,411.005289713542,33.2321434021,24492.0776367188,536.839579264323,0.0,49.048931121826,1.943999999989,23654.423828125,50.087921142578,1.943999999989,23654.423828125,411.005289713542,410.529113769531,411.4345703125,411.052185058594,2025-01-14 09:25:00,14/01/2025 09:25 AM
2025-01-14 09:30,410.161061604818,34.89274597168,25528.9399414063,544.549519856771,0.0,49.989601135254,2.032000000007,24736.53515625,50.107467651367,2.032000000007,24736.53515625,410.161061604818,409.011138916016,411.480377197266,409.991668701172,2025-01-14 09:30:00,14/01/2025 09:30 AM
2025-01-14 09:35,407.043670654297,36.948665618896,26717.6220703125,556.600118001302,0.0,50.887077331543,2.111999999994,26015.5078125,50.063468933105,2.111999999994,26015.5078125,407.043670654297,405.909454345703,407.524963378906,407.696594238281,2025-01-14 09:35:00,14/01/2025 09:35 AM
2025-01-14 09:40,406.02397664388,38.278842926025,27494.23046875,559.215494791667,0.0,51.805952707926,2.200000000012,26859.064453125,50.059558868408,2.200000000012,26859.064453125,406.02397664388,405.020324707031,406.485687255859,406.56591796875,2025-01-14 09:40:00,14/01/2025 09:40 AM
2025-01-14 09:45,413.151713053385,38.715801239014,28481.1142578125,550.857767740885,0.0,52.786852518717,2.200000000012,27676.791015625,50.11470413208,2.200000000012,27676.791015625,413.151713053385,411.875244140625,413.389801025391,414.190093994141,2025-01-14 09:45:00,14/01/2025 09:45 AM
2025-01-14 09:50,411.91318766276,39.660419464111,29061.7939453125,550.608907063802,0.0,53.632784525553,2.415999999997,28212.775390625,50.064807891846,2.415999999997,28212.775390625,411.91318766276,411.312866210938,412.78076171875,411.645935058594,2025-01-14 09:50:00,14/01/2025 09:50 AM
2025-01-14 09:55,413.032389322917,40.653251647949,29959.7119140625,545.180989583333,0.0,54.454861958822,2.383999999991,29015.181640625,50.119918823242,2.383999999991,29015.181640625,413.032389322917,412.153381347656,414.869262695312,412.074523925781,2025-01-14 09:55:00,14/01/2025 09:55 AM
2025-01-14 10:00,410.947784423828,41.397136688232,30374.234375,543.255798339844,0.0,55.197692871094,2.432000000001,29418.146484375,50.107109069824,2.432000000001,29418.146484375,410.947784423828,410.867645263672,412.794036865234,409.181671142578,2025-01-14 10:00:00,14/01/2025 10:00 AM
2025-01-14 10:05,412.164306640625,41.861701965332,30548.05078125,554.596313476562,0.0,55.777170817057,2.472000000009,29791.82421875,50.09619140625,2.472000000009,29791.82421875,412.164306640625,410.930358886719,413.826171875,411.736389160156,2025-01-14 10:05:00,14/01/2025 10:05 AM
2025-01-14 10:10,408.004577636719,43.34143447876,31307.2939453125,551.044189453125,0.0,56.472638448079,2.511999999988,30569.96875,50.135425567627,2.511999999988,30569.96875,408.004577636719,407.377380371094,408.806030273438,407.830322265625,2025-01-14 10:10:00,14/01/2025 10:10 AM
2025-01-14 10:15,415.246541341146,42.837802886963,31708.1328125,544.717692057292,0.0,57.05615234375,2.551999999996,30738.150390625,50.090232849121,2.551999999996,30738.150390625,415.246541341146,415.028839111328,416.432373046875,414.278411865234,2025-01-14 10:15:00,14/01/2025 10:15 AM
2025-01-14 10:20,412.233713785807,43.94393157959,32098.7587890625,550.822265625,0.0,57.527425130208,2.584000000003,31304.62890625,49.990943908691,2.584000000003,31304.62890625,412.233713785807,412.086883544922,412.850952148438,411.763305664062,2025-01-14 10:20:00,14/01/2025 10:20 AM
2025-01-14 10:25,411.426849365234,44.158538818359,32069.8017578125,556.67100016276,0.0,57.982564290365,2.608000000007,31411.400390625,50.085952758789,2.608000000007,31411.400390625,411.426849365234,410.978363037109,411.928436279297,411.373748779297,2025-01-14 10:25:00,14/01/2025 10:25 AM
2025-01-14 10:30,413.691599527995,45.057395935059,33030.4375,553.167643229167,0.0,58.519432067871,2.639999999985,32192.056640625,50.049217224121,2.639999999985,32192.056640625,413.691599527995,412.723480224609,414.890014648438,413.461303710938,2025-01-14 10:30:00,14/01/2025 10:30 AM
2025-01-14 10:35,413.354349772135,45.219299316406,33137.0498046875,552.66357421875,0.0,59.059450785319,2.600000000006,32301.546875,50.034690856934,2.600000000006,32301.546875,413.354349772135,412.807800292969,414.686767578125,412.568481445312,2025-01-14 10:35:00,14/01/2025 10:35 AM
2025-01-14 10:40,414.932891845703,46.241477966309,34039.5654296875,551.469746907552,0.0,58.555793762207,2.728000000003,33146.65625,50.056434631348,2.728000000003,33146.65625,414.932891845703,414.477844238281,416.532012939453,413.788818359375,2025-01-14 10:40:00,14/01/2025 10:40 AM
2025-01-14 10:45,418.201802571615,45.964500427246,34110.8603515625,550.230733235677,0.0,57.816230773926,2.768000000011,33206.66015625,50.039520263672,2.768000000011,33206.66015625,418.201802571615,418.78759765625,419.386779785156,416.431030273438,2025-01-14 10:45:00,14/01/2025 10:45 AM
2025-01-14 10:50,418.92919921875,46.001335144043,34142.904296875,553.485209147135,0.0,57.57571665446,2.767999999982,33320.91015625,50.028129577637,2.767999999982,33320.91015625,418.92919921875,419.093933105469,419.23974609375,418.453918457031,2025-01-14 10:50:00,14/01/2025 10:50 AM
2025-01-14 10:55,415.799143473307,47.415832519531,34901.1845703125,553.51963297526,0.0,57.902720133464,2.816000000021,34056.29296875,50.054244995117,2.816000000021,34056.29296875,415.799143473307,415.588012695312,416.759765625,415.049652099609,2025-01-14 10:55:00,14/01/2025 10:55 AM
2025-01-14 11:00,416.110931396484,48.182174682617,35463.7470703125,558.953796386719,0.0,58.406133015951,2.863999999972,34614.1875,50.139739990234,2.863999999972,34614.1875,416.110931396484,415.404449462891,416.800964355469,416.127380371094,2025-01-14 11:00:00,14/01/2025 11:00 AM
2025-01-14 11:05,415.544545491536,47.924022674561,35270.4921875,555.011006673177,0.0,58.484349568685,2.864000000001,34417.21875,50.083610534668,2.864000000001,34417.21875,415.544545491536,415.173004150391,416.398071289062,415.062561035156,2025-01-14 11:05:00,14/01/2025 11:05 AM
2025-01-14 11:10,416.567352294922,48.5026512146,35827.47265625,552.046752929688,0.0,58.634427388509,2.896000000008,34955.20703125,50.074195861816,2.896000000008,34955.20703125,416.567352294922,416.854919433594,416.591644287109,416.255493164062,2025-01-14 11:10:00,14/01/2025 11:10 AM
2025-01-14 11:15,415.897176106771,48.763805389404,35916.798828125,550.779113769531,0.0,58.834609985352,2.928000000014,35055.14453125,50.105354309082,2.928000000014,35055.14453125,415.897176106771,415.988800048828,417.159729003906,414.542999267578,2025-01-14 11:15:00,14/01/2025 11:15 AM
2025-01-14 11:20,414.731923421224,49.385208129883,36255.3701171875,551.30381266276,0.0,59.086438496908,2.959999999992,35406.44140625,50.045875549316,2.959999999992,35406.44140625,414.731923421224,414.072479248047,416.635406494141,413.487884521484,2025-01-14 11:20:00,14/01/2025 11:20 AM
2025-01-14 11:25,413.394897460938,51.684951782227,37830.1572265625,550.988423665364,0.0,59.656130472819,3.016000000003,36936.921875,50.058219909668,3.016000000003,36936.921875,413.394897460938,413.168548583984,414.006439208984,413.009704589844,2025-01-14 11:25:00,14/01/2025 11:25 AM
2025-01-14 11:30,413.649912516276,51.525817871094,37698.70703125,551.132893880208,0.0,60.094838460286,3.071999999986,36815.30078125,50.061851501465,3.071999999986,36815.30078125,413.649912516276,413.094696044922,414.619934082031,413.235107421875,2025-01-14 11:30:00,14/01/2025 11:30 AM
2025-01-14 11:35,413.855763753255,50.455135345459,36951.8779296875,550.097330729167,0.0,60.213620503743,3.064000000013,36108.25,50.0771484375,3.064000000013,36108.25,413.855763753255,413.402465820312,415.007171630859,413.157653808594,2025-01-14 11:35:00,14/01/2025 11:35 AM
2025-01-14 11:40,415.009450276693,50.987327575684,37464.298828125,550.593465169271,0.0,60.384793599447,3.056000000011,36614.7890625,50.091232299805,3.056000000011,36614.7890625,415.009450276693,414.692535400391,416.54345703125,413.792358398438,2025-01-14 11:40:00,14/01/2025 11:40 AM
2025-01-14 11:45,414.693969726562,47.626857757568,34962.228515625,549.719950358073,0.0,59.821492513021,2.943999999989,34116.51953125,50.077857971191,2.943999999989,34116.51953125,414.693969726562,414.338775634766,416.380004882812,413.363128662109,2025-01-14 11:45:00,14/01/2025 11:45 AM
2025-01-14 11:50,414.57085164388,49.720428466797,36466.7451171875,551.581034342448,0.0,59.651117960612,2.888000000006,35641.1171875,50.064987182617,2.888000000006,35641.1171875,414.57085164388,414.364471435547,415.113555908203,414.234527587891,2025-01-14 11:50:00,14/01/2025 11:50 AM
2025-01-14 11:55,417.378763834635,48.852928161621,36142.8095703125,552.264383951823,0.0,59.65166982015,2.927999999985,35296.6875,50.145408630371,2.927999999985,35296.6875,417.378763834635,417.400817871094,417.293365478516,417.442108154297,2025-01-14 11:55:00,14/01/2025 11:55 AM
2025-01-14 12:00,415.980580647786,47.193553924561,34803.146484375,553.772135416667,0.0,59.626955668132,2.959999999992,33938.71875,50.223693847656,2.959999999992,33938.71875,415.980580647786,415.523315429688,417.212799072266,415.205627441406,2025-01-14 12:00:00,14/01/2025 12:00 PM
2025-01-14 12:05,411.664479573568,48.387252807617,35197.02734375,555.929239908854,0.0,58.646375020345,2.680000000022,34387.9921875,50.257320404053,2.680000000022,34387.9921875,411.664479573568,411.363647460938,412.226593017578,411.403198242188,2025-01-14 12:05:00,14/01/2025 12:05 PM
2025-01-14 12:10,412.214396158854,52.051063537598,37954.65234375,554.743570963542,0.0,59.793823242188,2.983999999997,37079.38671875,50.16316986084,2.983999999997,37079.38671875,412.214396158854,411.704467773438,413.738037109375,411.20068359375,2025-01-14 12:10:00,14/01/2025 12:10 PM
2025-01-14 12:15,410.620849609375,49.489669799805,36023.7158203125,557.69765218099,0.0,60.096522013346,3.008000000002,35245.1953125,50.096614837646,3.008000000002,35245.1953125,410.620849609375,410.660797119141,410.296234130859,410.905517578125,2025-01-14 12:15:00,14/01/2025 12:15 PM
2025-01-14 12:20,410.756754557292,48.780937194824,35680.5068359375,555.010009765625,0.0,60.233357747396,2.959999999992,34810.14453125,50.074600219727,2.959999999992,34810.14453125,410.756754557292,410.568695068359,410.552703857422,411.148864746094,2025-01-14 12:20:00,14/01/2025 12:20 PM
2025-01-14 12:25,408.557820638021,41.56628036499,29986.10546875,561.694051106771,0.0,58.392199198405,2.66399999999,29349.001953125,50.038112640381,2.66399999999,29349.001953125,408.557820638021,408.256958007812,408.941986083984,408.474517822266,2025-01-14 12:25:00,14/01/2025 12:25 PM
2025-01-14 12:30,411.760121663411,40.155834197998,29263.927734375,563.906209309896,0.0,56.520295461019,2.328000000009,28588.015625,50.077507019043,2.328000000009,28588.015625,411.760121663411,411.336151123047,411.786804199219,412.157409667969,2025-01-14 12:30:00,14/01/2025 12:30 PM
2025-01-14 12:35,412.22841389974,43.283966064453,31522.3466796875,566.713256835938,0.0,56.515917460124,2.48000000001,30810.388671875,50.034454345703,2.48000000001,30810.388671875,412.22841389974,411.662048339844,412.947174072266,412.076019287109,2025-01-14 12:35:00,14/01/2025 12:35 PM
2025-01-14 12:40,411.319478352865,44.01806640625,32002.7041015625,564.222086588542,0.0,56.494547526042,2.495999999985,31293.623046875,50.010196685791,2.495999999985,31293.623046875,411.319478352865,410.734802246094,412.265197753906,410.958435058594,2025-01-14 12:40:00,14/01/2025 12:40 PM
2025-01-14 12:45,410.552378336588,43.404632568359,31413.634765625,564.118326822917,0.0,56.857737223307,2.608000000007,30810.859375,50.030975341797,2.608000000007,30810.859375,410.552378336588,410.079315185547,412.404663085938,409.173156738281,2025-01-14 12:45:00,14/01/2025 12:45 PM
2025-01-14 12:50,413.275817871094,44.70934677124,32636.529296875,563.24570719401,0.0,57.549166361491,2.679999999993,31927.8125,50.008575439453,2.679999999993,31927.8125,413.275817871094,413.835662841797,414.434967041016,411.556823730469,2025-01-14 12:50:00,14/01/2025 12:50 PM
2025-01-14 12:55,414.249806722005,44.684371948242,32741.22265625,562.970458984375,0.0,57.723253885905,2.687999999995,32026.568359375,50.079055786133,2.687999999995,32026.568359375,414.249806722005,413.889465332031,415.745635986328,413.114318847656,2025-01-14 12:55:00,14/01/2025 12:55 PM
2025-01-14 13:00,417.390411376953,45.979518890381,33948.904296875,561.449157714844,0.0,57.40784962972,2.680000000022,33163.55078125,50.122100830078,2.680000000022,33163.55078125,417.390411376953,417.332427978516,418.268188476562,416.570617675781,2025-01-14 13:00:00,14/01/2025 01:00 PM
2025-01-14 13:05,413.658732096354,46.530471801758,34058.2099609375,562.634602864583,0.0,58.653526306152,2.80799999999,33316.546875,50.171585083008,2.80799999999,33316.546875,413.658732096354,413.772827148438,414.887145996094,412.316223144531,2025-01-14 13:05:00,14/01/2025 01:05 PM
2025-01-14 13:10,410.677663167318,44.778038024902,32507.4228515625,564.271138509114,0.0,58.418924967448,2.712,31805.068359375,50.124893188477,2.712,31805.068359375,410.677663167318,411.209350585938,411.125396728516,409.6982421875,2025-01-14 13:10:00,14/01/2025 01:10 PM
2025-01-14 13:15,411.126332600911,45.77853012085,33213.3564453125,563.792012532552,0.0,58.550239562988,2.695999999996,32546.451171875,50.052112579346,2.695999999996,32546.451171875,411.126332600911,410.891906738281,412.947265625,409.539825439453,2025-01-14 13:15:00,14/01/2025 01:15 PM
2025-01-14 13:20,409.793568929036,43.014057159424,31177.400390625,563.494852701823,0.0,57.950403849284,2.632000000012,30435.853515625,50.075626373291,2.632000000012,30435.853515625,409.793568929036,409.18408203125,410.865112304688,409.331512451172,2025-01-14 13:20:00,14/01/2025 01:20 PM
2025-01-14 13:25,409.298075358073,44.508666992188,32188.59765625,566.784830729167,0.0,57.700592041016,2.576000000001,31507.275390625,50.033882141113,2.576000000001,31507.275390625,409.298075358073,408.25048828125,410.34423828125,409.299499511719,2025-01-14 13:25:00,14/01/2025 01:25 PM
2025-01-14 13:30,410.143442789714,42.784675598145,30873.0498046875,568.331868489583,0.0,57.298538208008,2.576000000001,30301.44140625,50.03343963623,2.576000000001,30301.44140625,410.143442789714,409.278503417969,411.96826171875,409.183563232422,2025-01-14 13:30:00,14/01/2025 01:30 PM
2025-01-14 13:35,410.184244791667,42.398639678955,30697.8056640625,567.400268554688,0.0,56.789948781331,2.51999999999,30055.42578125,49.986389160156,2.51999999999,30055.42578125,410.184244791667,409.905792236328,411.619171142578,409.027770996094,2025-01-14 13:35:00,14/01/2025 01:35 PM
2025-01-14 13:40,408.067321777344,42.595664978027,30668.0859375,566.562093098958,0.0,56.386397043864,2.464000000007,30049.712890625,49.989559173584,2.464000000007,30049.712890625,408.067321777344,407.462677001953,409.979187011719,406.760101318359,2025-01-14 13:40:00,14/01/2025 01:40 PM
2025-01-14 13:45,408.024505615234,43.143306732178,31076.5546875,566.875630696614,0.0,56.470755259196,2.535999999993,30403.482421875,50.025279998779,2.535999999993,30403.482421875,408.024505615234,407.592590332031,409.158874511719,407.322052001953,2025-01-14 13:45:00,14/01/2025 01:45 PM
2025-01-14 13:50,408.449544270833,42.101707458496,30356.5517578125,566.127156575521,0.0,56.121931711833,2.48000000001,29709.013671875,50.033985137939,2.48000000001,29709.013671875,408.449544270833,407.676330566406,409.43310546875,408.239196777344,2025-01-14 13:50:00,14/01/2025 01:50 PM
2025-01-14 13:55,407.952219645182,41.753200531006,30113.5712890625,565.36962890625,0.0,55.874184926351,2.463999999978,29442.23828125,50.045455932617,2.463999999978,29442.23828125,407.952219645182,406.917297363281,408.886932373047,408.052429199219,2025-01-14 13:55:00,14/01/2025 01:55 PM
2025-01-14 14:00,408.558268229167,41.066375732422,29638.791015625,564.269022623698,0.0,55.606839497884,2.432000000001,29007.1015625,50.058433532715,2.432000000001,29007.1015625,408.558268229167,407.508331298828,409.931579589844,408.234893798828,2025-01-14 14:00:00,14/01/2025 02:00 PM
2025-01-14 14:05,406.738728841146,40.567413330078,29138.7119140625,563.737650553385,0.0,55.304856618245,2.400000000023,28526.3984375,50.023971557617,2.400000000023,28526.3984375,406.738728841146,405.754516601562,408.250030517578,406.211639404297,2025-01-14 14:05:00,14/01/2025 02:05 PM
2025-01-14 14:10,405.779337565104,40.292957305908,28892.9296875,564.771708170573,0.0,55.02223332723,2.367999999988,28254.541015625,49.988761901855,2.367999999988,28254.541015625,405.779337565104,404.917938232422,408.018157958984,404.401916503906,2025-01-14 14:10:00,14/01/2025 02:10 PM
2025-01-14 14:15,404.481018066406,39.230834960938,28012.4931640625,565.631368001302,0.0,54.643136342367,2.312000000005,27425.44921875,50.021301269531,2.312000000005,27425.44921875,404.481018066406,402.948883056641,405.912261962891,404.581909179688,2025-01-14 14:15:00,14/01/2025 02:15 PM
2025-01-14 14:20,409.612518310547,38.261169433594,27668.6083984375,568.687683105469,0.0,54.285277048747,2.288,27060.85546875,50.027404785156,2.288,27060.85546875,409.612518310547,408.749816894531,410.350402832031,409.737335205078,2025-01-14 14:20:00,14/01/2025 02:20 PM
2025-01-14 14:25,409.718109130859,37.730438232422,27294.998046875,568.375671386719,0.0,53.876511891683,2.231999999989,26714.25390625,49.997901916504,2.231999999989,26714.25390625,409.718109130859,409.49072265625,410.709625244141,408.953979492188,2025-01-14 14:25:00,14/01/2025 02:25 PM
2025-01-14 14:30,408.847747802734,37.157196044922,26839.6123046875,568.6650390625,0.0,53.472751617432,2.216000000015,26240.158203125,50.012794494629,2.216000000015,26240.158203125,408.847747802734,408.53125,410.528381347656,407.483612060547,2025-01-14 14:30:00,14/01/2025 02:30 PM
2025-01-14 14:35,410.119598388672,36.217338562012,26248.7626953125,570.52333577474,0.0,52.983931223551,2.144,25670.05078125,49.964447021484,2.144,25670.05078125,410.119598388672,408.920928955078,412.576141357422,408.861724853516,2025-01-14 14:35:00,14/01/2025 02:35 PM
2025-01-14 14:40,408.87831624349,35.167407989502,25407.298828125,570.335144042969,0.0,52.49308904012,2.111999999994,24848.640625,49.965881347656,2.111999999994,24848.640625,408.87831624349,407.934783935547,411.361846923828,407.338317871094,2025-01-14 14:40:00,14/01/2025 02:40 PM
2025-01-14 14:45,407.890930175781,33.817306518555,24404.9897460938,572.25644938151,0.0,51.759024302165,2.016000000003,23940.55859375,50.006084442139,2.016000000003,23940.55859375,407.890930175781,407.976440429688,410.327209472656,405.369140625,2025-01-14 14:45:00,14/01/2025 02:45 PM
2025-01-14 14:50,409.482655843099,32.336025238037,23388.5893554688,572.377014160156,0.0,51.098793029785,1.959999999992,22873.107421875,49.963958740234,1.959999999992,22873.107421875,409.482655843099,408.905426025391,411.353393554688,408.189147949219,2025-01-14 14:50:00,14/01/2025 02:50 PM
2025-01-14 14:55,409.138071695964,32.899532318115,23744.9443359375,573.752644856771,0.0,51.649937947591,1.928000000014,23263.072265625,49.977928161621,1.928000000014,23263.072265625,409.138071695964,408.451080322266,411.370941162109,407.592193603516,2025-01-14 14:55:00,14/01/2025 02:55 PM
2025-01-14 15:00,414.422760009766,31.661237716675,23157.8374023438,573.151082356771,0.0,52.146245320638,1.911999999982,22670.8515625,50.033149719238,1.911999999982,22670.8515625,414.422760009766,414.328369140625,416.460388183594,412.479522705078,2025-01-14 15:00:00,14/01/2025 03:00 PM
2025-01-14 15:05,413.574096679688,30.775749206543,22464.642578125,574.432535807292,0.0,51.846542358398,1.768000000011,21980.701171875,50.078399658203,1.768000000011,21980.701171875,413.574096679688,412.614715576172,416.271789550781,411.835784912109,2025-01-14 15:05:00,14/01/2025 03:05 PM
2025-01-14 15:10,411.373504638672,28.344207763672,20566.4233398438,575.544799804688,0.0,51.212380727132,1.712,20158.640625,49.971405029297,1.712,20158.640625,411.373504638672,410.123443603516,413.437561035156,410.559509277344,2025-01-14 15:10:00,14/01/2025 03:10 PM
2025-01-14 15:15,411.883575439453,27.549333572388,20054.9750976563,577.370279947917,0.0,50.684483846029,1.639999999985,19632.865234375,50.002899169922,1.639999999985,19632.865234375,411.883575439453,410.86669921875,414.197509765625,410.586517333984,2025-01-14 15:15:00,14/01/2025 03:15 PM
2025-01-14 15:20,408.857645670573,25.084030151367,18064.7509765625,578.583821614583,0.0,49.387669881185,1.392000000022,17709.890625,49.957061767578,1.392000000022,17709.890625,408.857645670573,408.111022949219,410.705749511719,407.756164550781,2025-01-14 15:20:00,14/01/2025 03:20 PM
2025-01-14 15:25,409.25937906901,25.998048782349,18721.90625,580.941772460938,0.0,49.341904958089,1.535999999993,18370.48828125,49.944766998291,1.535999999993,18370.48828125,409.25937906901,408.005615234375,411.408843994141,408.363677978516,2025-01-14 15:25:00,14/01/2025 03:25 PM
2025-01-14 15:30,410.136789957682,24.172155380249,17480.5102539063,581.560404459635,0.0,48.942056020101,1.495999999985,17146.779296875,50.00611114502,1.495999999985,17146.779296875,410.136789957682,408.921569824219,412.30224609375,409.186553955078,2025-01-14 15:30:00,14/01/2025 03:30 PM
2025-01-14 15:35,409.443776448568,23.26012802124,16575.583984375,587.670715332031,0.0,48.368268330892,1.400000000023,16454.78125,49.920433044434,1.400000000023,16454.78125,409.443776448568,407.895233154297,412.189575195312,408.246520996094,2025-01-14 15:35:00,14/01/2025 03:35 PM
2025-01-14 15:40,409.694498697917,22.010465621948,15833.3061523438,589.78086344401,0.0,47.813673655192,1.343999999983,15579.3828125,49.891716003418,1.343999999983,15579.3828125,409.694498697917,408.428009033203,411.797668457031,408.857818603516,2025-01-14 15:40:00,14/01/2025 03:40 PM
2025-01-14 15:45,410.279815673828,20.737880706787,14923.7255859375,591.226745605469,0.0,47.221303304036,1.255999999994,14700.2177734375,49.870223999023,1.255999999994,14700.2177734375,410.279815673828,409.557037353516,412.516967773438,408.765441894531,2025-01-14 15:45:00,14/01/2025 03:45 PM
2025-01-14 15:50,407.79551188151,19.422134399414,13892.5825195313,591.555196126302,0.0,46.648415883382,1.19200000001,13684.1298828125,49.877090454102,1.19200000001,13684.1298828125,407.79551188151,407.295318603516,410.782043457031,405.309173583984,2025-01-14 15:50:00,14/01/2025 03:50 PM
2025-01-14 15:55,410.577077229818,17.808555603027,12878.2250976563,587.076354980469,0.0,45.853932698568,1.09599999999,12669.3642578125,49.896450042725,1.09599999999,12669.3642578125,410.577077229818,409.47119140625,413.395385742188,408.864654541016,2025-01-14 15:55:00,14/01/2025 03:55 PM
2025-01-14 16:00,409.941782633464,17.269445419312,12437.2478027344,594.562581380208,0.0,45.265539805094,1.04800000001,12234.5810546875,49.971794128418,1.04800000001,12234.5810546875,409.941782633464,409.082763671875,413.232513427734,407.510070800781,2025-01-14 16:00:00,14/01/2025 04:00 PM
2025-01-14 16:05,412.982991536458,15.843035697937,11517.6967773438,583.35850016276,0.0,44.663907368978,0.975999999995,11295.2958984375,50.065574645996,0.975999999995,11295.2958984375,412.982991536458,412.571899414062,414.735900878906,411.641174316406,2025-01-14 16:05:00,14/01/2025 04:05 PM
2025-01-14 16:10,408.870198567708,14.864545822144,10697.6123046875,593.44873046875,0.0,44.099932352702,0.90400000001,10498.0302734375,49.926246643066,0.90400000001,10498.0302734375,408.870198567708,407.508514404297,411.041442871094,408.060638427734,2025-01-14 16:10:00,14/01/2025 04:10 PM
2025-01-14 16:15,409.285898844401,14.080905914307,10113.3603515625,594.594462076823,0.0,43.57022857666,0.856,9959.4501953125,50.01681137085,0.856,9959.4501953125,409.285898844401,408.214752197266,411.8525390625,407.790405273438,2025-01-14 16:15:00,14/01/2025 04:15 PM
2025-01-14 16:20,407.154327392578,11.796929359436,8434.16430664063,593.806681315104,0.0,42.895889282227,0.760000000009,8284.6708984375,49.965663909912,0.760000000009,8284.6708984375,407.154327392578,406.078399658203,409.602142333984,405.782440185547,2025-01-14 16:20:00,14/01/2025 04:20 PM
2025-01-14 16:25,405.341094970703,8.890737533569,6312.337890625,585.355834960938,0.0,42.028561909993,0.631999999983,6208.26123046875,49.933753967285,0.631999999983,6208.26123046875,405.341094970703,404.149444580078,408.013061523438,403.860778808594,2025-01-14 16:25:00,14/01/2025 04:25 PM
2025-01-14 16:30,402.675821940104,3.858921289444,2859.30218505859,555.787618001302,0.0,40.87563196818,0.304000000004,2646.6396484375,50.001205444336,0.304000000004,2646.6396484375,402.675821940104,400.805969238281,404.676818847656,402.544677734375,2025-01-14 16:30:00,14/01/2025 04:30 PM
2025-01-14 16:35,406.426177978516,6.052234649658,4477.61047363281,559.803344726562,0.0,40.499159495036,0.320000000007,4211.388671875,50.011047363281,0.320000000007,4211.388671875,406.426177978516,404.889251708984,408.680328369141,405.708953857422,2025-01-14 16:35:00,14/01/2025 04:35 PM
2025-01-14 16:40,404.975423177083,5.637145519257,4169.30554199219,555.639790852864,0.0,39.51082611084,0.288,3930.44213867188,49.99401473999,0.288,3930.44213867188,404.975423177083,403.004089355469,406.976318359375,404.945861816406,2025-01-14 16:40:00,14/01/2025 04:40 PM
